LastName,FirstName,DateOfBirth,IdStr,Season,Age,EndTeam,MainPos,IsCenter,IsLeftWing,IsRightWing,Country,IsCanadian,IsAmerican,IsSwedish,IsRussian,IsCzech,IsFinnish,GamesPlayed,Goals,GoalsPerGame,Assists,AssistsPerGame,ShirtNumber,ShirtNumberLargerThanForty,GoalsPredictedLassoModel
Marincin,Martin,1992-02-18,Marincin_Martin_1992-02-18,2015-16,23,TOR,D,0,0,0,SVK,0,0,0,0,0,0,65,1,0.0153846153846,6,0.0923076923077,52.0,1,1.83000840518
Markov,Andrei,1978-12-20,Markov_Andrei_1978-12-20,2015-16,37,MTL,D,0,0,0,RUS,0,0,0,1,0,0,82,5,0.0609756097561,39,0.475609756098,79.0,1,5.81734494353
Marleau,Patrick,1979-09-15,Marleau_Patrick_1979-09-15,2015-16,36,SJS,LW,0,1,0,CAN,1,0,0,0,0,0,82,25,0.30487804878,23,0.280487804878,12.0,0,15.4934662549
Maroon,Patrick,1988-04-23,Maroon_Patrick_1988-04-23,2015-16,27,EDM,LW,0,1,0,USA,0,1,0,0,0,0,72,12,0.166666666667,15,0.208333333333,19.0,0,10.4197068459
Martin,Matt,1989-05-08,Martin_Matt_1989-05-08,2015-16,26,NYI,LW,0,1,0,CAN,1,0,0,0,0,0,80,10,0.125,9,0.1125,17.0,0,8.16798276905
Martin,Paul,1981-03-05,Martin_Paul_1981-03-05,2015-16,34,SJS,D,0,0,0,USA,0,1,0,0,0,0,78,3,0.0384615384615,17,0.217948717949,7.0,0,1.63941003694
Martinez,Alec,1987-07-26,Martinez_Alec_1987-07-26,2015-16,28,LAK,D,0,0,0,USA,0,1,0,0,0,0,78,10,0.128205128205,21,0.269230769231,27.0,0,7.64403968052
Martinook,Jordan,1992-07-25,Martinook_Jordan_1992-07-25,2015-16,23,ARI,LW,0,1,0,CAN,1,0,0,0,0,0,81,9,0.111111111111,15,0.185185185185,48.0,1,9.25333621201
Martinsen,Andreas,1990-06-13,Martinsen_Andreas_1990-06-13,2015-16,25,COL,LW,0,1,0,NOR,0,0,0,0,0,0,55,4,0.0727272727273,7,0.127272727273,27.0,0,5.2629908114
Mashinter,Brandon,1988-09-20,Mashinter_Brandon_1988-09-20,2015-16,27,CHI,LW,0,1,0,CAN,1,0,0,0,0,0,41,4,0.0975609756098,1,0.0243902439024,53.0,1,4.59196030327
Matteau,Stefan,1994-02-23,Matteau_Stefan_1994-02-23,2015-16,21,MTL,C,1,0,0,USA,0,1,0,0,0,0,32,1,0.03125,1,0.03125,21.0,0,3.01181588539
Matthias,Shawn,1988-02-19,Matthias_Shawn_1988-02-19,2015-16,27,COL,C,1,0,0,CAN,1,0,0,0,0,0,71,12,0.169014084507,16,0.225352112676,18.0,0,11.0801342243
McBain,Jamie,1988-02-25,McBain_Jamie_1988-02-25,2015-16,27,LAK,D,0,0,0,USA,0,1,0,0,0,0,44,2,0.0454545454545,7,0.159090909091,5.0,0,1.81999603471
McCabe,Jake,1993-10-12,McCabe_Jake_1993-10-12,2015-16,22,BUF,D,0,0,0,USA,0,1,0,0,0,0,77,4,0.0519480519481,10,0.12987012987,29.0,0,4.30599843762
McCann,Jared,1996-05-31,McCann_Jared_1996-05-31,2015-16,19,VAN,C,1,0,0,CAN,1,0,0,0,0,0,69,9,0.130434782609,9,0.130434782609,91.0,1,10.5496384203
McCarron,Michael,1995-03-07,McCarron_Michael_1995-03-07,2015-16,20,MTL,RW,0,0,1,USA,0,1,0,0,0,0,20,1,0.05,1,0.05,34.0,0,4.29355423236
McClement,Jay,1983-03-02,McClement_Jay_1983-03-02,2015-16,32,CAR,C,1,0,0,CAN,1,0,0,0,0,0,77,3,0.038961038961,8,0.103896103896,18.0,0,3.05757581622
McCormick,Max,1992-05-01,McCormick_Max_1992-05-01,2015-16,23,OTT,RW,0,0,1,USA,0,1,0,0,0,0,20,2,0.1,2,0.1,89.0,1,6.51677497737
McDavid,Connor,1997-01-13,McDavid_Connor_1997-01-13,2015-16,18,EDM,C,1,0,0,CAN,1,0,0,0,0,0,45,16,0.355555555556,32,0.711111111111,97.0,1,25.6257281513
McDonagh,Ryan,1989-06-13,McDonagh_Ryan_1989-06-13,2015-16,26,NYR,D,0,0,0,USA,0,1,0,0,0,0,73,9,0.123287671233,25,0.342465753425,27.0,0,8.43491507071
McGinn,Brock,1994-02-02,McGinn_Brock_1994-02-02,2015-16,21,CAR,LW,0,1,0,CAN,1,0,0,0,0,0,21,3,0.142857142857,1,0.047619047619,23.0,0,7.34151771052
McGinn,Jamie,1988-08-05,McGinn_Jamie_1988-08-05,2015-16,27,ANA,LW,0,1,0,CAN,1,0,0,0,0,0,84,22,0.261904761905,17,0.202380952381,88.0,1,15.3254091238
McIlrath,Dylan,1992-04-20,McIlrath_Dylan_1992-04-20,2015-16,23,NYR,D,0,0,0,CAN,1,0,0,0,0,0,34,2,0.0588235294118,2,0.0588235294118,6.0,0,2.05568346435
McKegg,Greg,1992-06-17,McKegg_Greg_1992-06-17,2015-16,23,FLA,C,1,0,0,CAN,1,0,0,0,0,0,15,2,0.133333333333,0,0.0,41.0,1,6.39206657273
McLeod,Cody,1984-06-26,McLeod_Cody_1984-06-26,2015-16,31,COL,LW,0,1,0,CAN,1,0,0,0,0,0,82,8,0.0975609756098,5,0.0609756097561,55.0,1,5.51237009946
McNabb,Brayden,1991-01-21,McNabb_Brayden_1991-01-21,2015-16,24,LAK,D,0,0,0,CAN,1,0,0,0,0,0,81,2,0.0246913580247,12,0.148148148148,3.0,0,2.91754121559
McQuaid,Adam,1986-10-12,McQuaid_Adam_1986-10-12,2015-16,29,BOS,D,0,0,0,CAN,1,0,0,0,0,0,64,1,0.015625,8,0.125,54.0,1,0.643965624959
Medvedev,Evgeny,1982-08-27,Medvedev_Evgeny_1982-08-27,2015-16,33,PHI,D,0,0,0,RUS,0,0,0,1,0,0,45,4,0.0888888888889,8,0.177777777778,82.0,1,3.77323022137
Melchiori,Julian,1991-12-06,Melchiori_Julian_1991-12-06,2015-16,24,WPG,D,0,0,0,CAN,1,0,0,0,0,0,11,0,0.0,0,0.0,71.0,1,0.0
Merrill,Jon,1992-02-03,Merrill_Jon_1992-02-03,2015-16,23,NJD,D,0,0,0,USA,0,1,0,0,0,0,47,1,0.0212765957447,4,0.0851063829787,7.0,0,1.11440607822
Mersch,Michael,1992-10-02,Mersch_Michael_1992-10-02,2015-16,23,LAK,LW,0,1,0,USA,0,1,0,0,0,0,17,1,0.0588235294118,2,0.117647058824,49.0,1,3.83057256339
Methot,Marc,1985-06-21,Methot_Marc_1985-06-21,2015-16,30,OTT,D,0,0,0,CAN,1,0,0,0,0,0,69,5,0.0724637681159,7,0.101449275362,3.0,0,2.68290455436
Michalek,Milan,1984-12-07,Michalek_Milan_1984-12-07,2015-16,31,TOR,LW,0,1,0,CZE,0,0,0,0,1,0,45,7,0.155555555556,9,0.2,18.0,0,8.44152430888
Michalek,Zbynek,1982-12-23,Michalek_Zbynek_1982-12-23,2015-16,33,ARI,D,0,0,0,CZE,0,0,0,0,1,0,70,2,0.0285714285714,5,0.0714285714286,4.0,0,0.326144555178
Miller,Colin,1992-10-29,Miller_Colin_1992-10-29,2015-16,23,BOS,D,0,0,0,CAN,1,0,0,0,0,0,42,3,0.0714285714286,13,0.309523809524,48.0,1,5.58179280178
Miller,Drew,1984-02-17,Miller_Drew_1984-02-17,2015-16,31,DET,LW,0,1,0,USA,0,1,0,0,0,0,28,1,0.0357142857143,1,0.0357142857143,20.0,0,0.21720006818
Miller,J.T.,1993-03-14,Miller_J.T._1993-03-14,2015-16,22,NYR,C,1,0,0,USA,0,1,0,0,0,0,82,22,0.268292682927,21,0.256097560976,10.0,0,17.4843041802
Miller,Kevan,1987-11-15,Miller_Kevan_1987-11-15,2015-16,28,BOS,D,0,0,0,USA,0,1,0,0,0,0,71,5,0.0704225352113,13,0.183098591549,86.0,1,4.17929293406
Mitchell,John,1985-01-22,Mitchell_John_1985-01-22,2015-16,30,COL,C,1,0,0,CAN,1,0,0,0,0,0,71,10,0.140845070423,11,0.154929577465,7.0,0,8.39481467268
Mitchell,Torrey,1985-01-30,Mitchell_Torrey_1985-01-30,2015-16,30,MTL,C,1,0,0,CAN,1,0,0,0,0,0,71,11,0.154929577465,8,0.112676056338,17.0,0,8.61863239825
Mitchell,Willie,1977-04-23,Mitchell_Willie_1977-04-23,2015-16,38,FLA,D,0,0,0,CAN,1,0,0,0,0,0,46,1,0.0217391304348,6,0.130434782609,33.0,0,0.0
Moen,Travis,1982-04-06,Moen_Travis_1982-04-06,2015-16,33,DAL,LW,0,1,0,CAN,1,0,0,0,0,0,23,0,0.0,2,0.0869565217391,27.0,0,0.0
Monahan,Sean,1994-10-12,Monahan_Sean_1994-10-12,2015-16,21,CGY,C,1,0,0,CAN,1,0,0,0,0,0,81,27,0.333333333333,36,0.444444444444,23.0,0,22.43844809
Moore,Dominic,1980-08-03,Moore_Dominic_1980-08-03,2015-16,35,NYR,C,1,0,0,CAN,1,0,0,0,0,0,80,6,0.075,9,0.1125,28.0,0,4.13591245984
Moore,John,1990-11-19,Moore_John_1990-11-19,2015-16,25,NJD,D,0,0,0,USA,0,1,0,0,0,0,73,4,0.0547945205479,15,0.205479452055,2.0,0,4.27691363061
Morrow,Joe,1992-12-09,Morrow_Joe_1992-12-09,2015-16,23,BOS,D,0,0,0,CAN,1,0,0,0,0,0,33,1,0.030303030303,6,0.181818181818,45.0,1,2.15724925523
Moulson,Matt,1983-11-01,Moulson_Matt_1983-11-01,2015-16,32,BUF,LW,0,1,0,CAN,1,0,0,0,0,0,81,8,0.0987654320988,13,0.16049382716,26.0,0,6.01603641151
Mueller,Mirco,1995-03-21,Mueller_Mirco_1995-03-21,2015-16,20,SJS,D,0,0,0,CHE,0,0,0,0,0,0,11,0,0.0,0,0.0,41.0,1,0.0
Murphy,Connor,1993-03-26,Murphy_Connor_1993-03-26,2015-16,22,ARI,D,0,0,0,USA,0,1,0,0,0,0,78,6,0.0769230769231,11,0.141025641026,5.0,0,5.57404852211
Murphy,Ryan,1993-03-31,Murphy_Ryan_1993-03-31,2015-16,22,CAR,D,0,0,0,CAN,1,0,0,0,0,0,35,0,0.0,10,0.285714285714,7.0,0,1.89277238481
Murray,Ryan,1993-09-27,Murray_Ryan_1993-09-27,2015-16,22,CBJ,D,0,0,0,CAN,1,0,0,0,0,0,82,4,0.0487804878049,21,0.256097560976,27.0,0,5.57471780984
Muzzin,Jake,1989-02-21,Muzzin_Jake_1989-02-21,2015-16,26,LAK,D,0,0,0,CAN,1,0,0,0,0,0,82,8,0.0975609756098,32,0.390243902439,6.0,0,8.08166808465
Myers,Tyler,1990-02-01,Myers_Tyler_1990-02-01,2015-16,25,WPG,D,0,0,0,USA,0,1,0,0,0,0,73,9,0.123287671233,18,0.246575342466,57.0,1,7.98268971168
Nakladal,Jakub,1987-12-30,Nakladal_Jakub_1987-12-30,2015-16,28,CGY,D,0,0,0,CZE,0,0,0,0,1,0,27,2,0.0740740740741,3,0.111111111111,33.0,0,2.35907467546
Namestnikov,Vladislav,1992-11-22,Namestnikov_Vladislav_1992-11-22,2015-16,23,TBL,C,1,0,0,RUS,0,0,0,1,0,0,80,14,0.175,21,0.2625,90.0,1,14.291018457
Nash,Rick,1984-06-16,Nash_Rick_1984-06-16,2015-16,31,NYR,LW,0,1,0,CAN,1,0,0,0,0,0,60,15,0.25,21,0.35,61.0,1,14.3286452734
Nash,Riley,1989-05-09,Nash_Riley_1989-05-09,2015-16,26,CAR,C,1,0,0,CAN,1,0,0,0,0,0,64,9,0.140625,13,0.203125,20.0,0,9.57059443872
Neal,James,1987-09-03,Neal_James_1987-09-03,2015-16,28,NSH,RW,0,0,1,CAN,1,0,0,0,0,0,82,31,0.378048780488,27,0.329268292683,18.0,0,22.114410218
Neil,Chris,1979-06-18,Neil_Chris_1979-06-18,2015-16,36,OTT,RW,0,0,1,CAN,1,0,0,0,0,0,80,5,0.0625,8,0.1,25.0,0,3.67268417033
Nelson,Brock,1991-10-15,Nelson_Brock_1991-10-15,2015-16,24,NYI,LW,0,1,0,USA,0,1,0,0,0,0,81,26,0.320987654321,14,0.172839506173,29.0,0,18.0884635266
Nemeth,Patrik,1992-02-08,Nemeth_Patrik_1992-02-08,2015-16,23,DAL,D,0,0,0,SWE,0,0,1,0,0,0,38,0,0.0,8,0.210526315789,15.0,0,2.30575868439
Nesterov,Nikita,1993-03-28,Nesterov_Nikita_1993-03-28,2015-16,22,TBL,D,0,0,0,RUS,0,0,0,1,0,0,57,3,0.0526315789474,6,0.105263157895,89.0,1,4.60078008079
Nestrasil,Andrej,1991-02-22,Nestrasil_Andrej_1991-02-22,2015-16,24,CAR,C,1,0,0,CZE,0,0,0,0,1,0,55,9,0.163636363636,14,0.254545454545,15.0,0,11.860184233
Nichushkin,Valeri,1995-03-04,Nichushkin_Valeri_1995-03-04,2015-16,20,DAL,RW,0,0,1,RUS,0,0,0,1,0,0,79,9,0.113924050633,20,0.253164556962,43.0,1,12.6215692341
Niederreiter,Nino,1992-09-08,Niederreiter_Nino_1992-09-08,2015-16,23,MIN,RW,0,0,1,CHE,0,0,0,0,0,0,82,20,0.243902439024,23,0.280487804878,22.0,0,16.8439337322
Nielsen,Frans,1984-04-24,Nielsen_Frans_1984-04-24,2015-16,31,NYI,C,1,0,0,DNK,0,0,0,0,0,0,81,20,0.246913580247,32,0.395061728395,51.0,1,15.8480560418
Nieto,Matt,1992-11-05,Nieto_Matt_1992-11-05,2015-16,23,SJS,LW,0,1,0,USA,0,1,0,0,0,0,67,8,0.119402985075,9,0.134328358209,83.0,1,8.60433346888
Nikitin,Nikita,1986-06-16,Nikitin_Nikita_1986-06-16,2015-16,29,EDM,D,0,0,0,RUS,0,0,0,1,0,0,11,0,0.0,1,0.0909090909091,86.0,1,0.0
Niskanen,Matt,1986-12-06,Niskanen_Matt_1986-12-06,2015-16,29,WSH,D,0,0,0,USA,0,1,0,0,0,0,82,5,0.0609756097561,27,0.329268292683,2.0,0,5.10961941517
Nolan,Jordan,1989-06-23,Nolan_Jordan_1989-06-23,2015-16,26,LAK,C,1,0,0,CAN,1,0,0,0,0,0,52,0,0.0,5,0.0961538461538,71.0,1,1.99257862153
Nordstrom,Joakim,1992-02-25,Nordstrom_Joakim_1992-02-25,2015-16,23,CAR,LW,0,1,0,SWE,0,0,1,0,0,0,71,10,0.140845070423,14,0.197183098592,42.0,1,11.6009686667
Nugent-Hopkins,Ryan,1993-04-12,Nugent-Hopkins_Ryan_1993-04-12,2015-16,22,EDM,C,1,0,0,CAN,1,0,0,0,0,0,55,12,0.218181818182,22,0.4,93.0,1,15.8352523765
Nurse,Darnell,1995-02-04,Nurse_Darnell_1995-02-04,2015-16,20,EDM,D,0,0,0,CAN,1,0,0,0,0,0,69,3,0.0434782608696,7,0.101449275362,25.0,0,3.83968639471
Nylander,William,1996-05-01,Nylander_William_1996-05-01,2015-16,19,TOR,C,1,0,0,CAN,1,0,0,0,0,0,22,6,0.272727272727,7,0.318181818182,39.0,0,16.7542304622
Nyquist,Gustav,1989-09-01,Nyquist_Gustav_1989-09-01,2015-16,26,DET,RW,0,0,1,SWE,0,0,1,0,0,0,82,17,0.207317073171,26,0.317073170732,14.0,0,16.0898128857
Nystrom,Eric,1983-02-14,Nystrom_Eric_1983-02-14,2015-16,32,NSH,LW,0,1,0,USA,0,1,0,0,0,0,46,7,0.152173913043,0,0.0,24.0,0,5.539058312
O'Neill,Brian,1988-06-01,O'Neill_Brian_1988-06-01,2015-16,27,NJD,RW,0,0,1,USA,0,1,0,0,0,0,22,0,0.0,2,0.0909090909091,18.0,0,0.797002346269
O'Reilly,Cal,1986-09-30,O'Reilly_Cal_1986-09-30,2015-16,29,BUF,C,1,0,0,CAN,1,0,0,0,0,0,20,3,0.15,4,0.2,19.0,0,7.56051027617
O'Reilly,Ryan,1991-02-07,O'Reilly_Ryan_1991-02-07,2015-16,24,BUF,C,1,0,0,CAN,1,0,0,0,0,0,71,21,0.295774647887,39,0.549295774648,90.0,1,20.8802376406
Oduya,Johnny,1981-10-01,Oduya_Johnny_1981-10-01,2015-16,34,DAL,D,0,0,0,SWE,0,0,1,0,0,0,82,4,0.0487804878049,17,0.207317073171,47.0,1,3.65497884611
Oesterle,Jordan,1992-06-25,Oesterle_Jordan_1992-06-25,2015-16,23,EDM,D,0,0,0,USA,0,1,0,0,0,0,17,0,0.0,5,0.294117647059,82.0,1,1.27794321371
Okposo,Kyle,1988-04-16,Okposo_Kyle_1988-04-16,2015-16,27,NYI,RW,0,0,1,USA,0,1,0,0,0,0,79,22,0.278481012658,42,0.53164556962,21.0,0,19.7321322776
Oleksiak,Jamie,1992-12-21,Oleksiak_Jamie_1992-12-21,2015-16,23,DAL,D,0,0,0,CAN,1,0,0,0,0,0,19,0,0.0,2,0.105263157895,5.0,0,0.0
Orlov,Dmitry,1991-07-23,Orlov_Dmitry_1991-07-23,2015-16,24,WSH,D,0,0,0,RUS,0,0,0,1,0,0,82,8,0.0975609756098,21,0.256097560976,9.0,0,8.30297126157
Orpik,Brooks,1980-09-26,Orpik_Brooks_1980-09-26,2015-16,35,WSH,D,0,0,0,USA,0,1,0,0,0,0,41,3,0.0731707317073,7,0.170731707317,44.0,1,1.32750441052
Oshie,T.J.,1986-12-23,Oshie_T.J._1986-12-23,2015-16,29,WSH,RW,0,0,1,USA,0,1,0,0,0,0,80,26,0.325,25,0.3125,77.0,1,19.4769954532
Ott,Steve,1982-08-19,Ott_Steve_1982-08-19,2015-16,33,STL,C,1,0,0,CAN,1,0,0,0,0,0,21,0,0.0,2,0.0952380952381,9.0,0,0.0
Ovechkin,Alex,1985-09-17,Ovechkin_Alex_1985-09-17,2015-16,30,WSH,LW,0,1,0,RUS,0,0,0,1,0,0,79,50,0.632911392405,21,0.26582278481,8.0,0,32.4819018573
Paajarvi,Magnus,1991-04-12,Paajarvi_Magnus_1991-04-12,2015-16,24,STL,LW,0,1,0,SWE,0,0,1,0,0,0,48,3,0.0625,6,0.125,56.0,1,6.2663372976
Pacioretty,Max,1988-11-20,Pacioretty_Max_1988-11-20,2015-16,27,MTL,LW,0,1,0,USA,0,1,0,0,0,0,82,30,0.365853658537,34,0.414634146341,67.0,1,21.9756038969
Pageau,Jean-Gabriel,1992-11-11,Pageau_Jean-Gabriel_1992-11-11,2015-16,23,OTT,C,1,0,0,CAN,1,0,0,0,0,0,82,19,0.231707317073,24,0.292682926829,44.0,1,16.1788055179
Paille,Daniel,1984-04-15,Paille_Daniel_1984-04-15,2015-16,31,NYR,LW,0,1,0,CAN,1,0,0,0,0,0,12,0,0.0,0,0.0,,0,0.0
Pakarinen,Iiro,1991-08-25,Pakarinen_Iiro_1991-08-25,2015-16,24,EDM,RW,0,0,1,FIN,0,0,0,0,0,1,63,5,0.0793650793651,8,0.126984126984,26.0,0,3.99662276384
Palat,Ondrej,1991-03-28,Palat_Ondrej_1991-03-28,2015-16,24,TBL,LW,0,1,0,CZE,0,0,0,0,1,0,62,16,0.258064516129,24,0.387096774194,18.0,0,17.2231910133
Palmieri,Kyle,1991-02-01,Palmieri_Kyle_1991-02-01,2015-16,24,NJD,RW,0,0,1,USA,0,1,0,0,0,0,82,30,0.365853658537,27,0.329268292683,21.0,0,22.5501207705
Panarin,Artemi,1991-10-30,Panarin_Artemi_1991-10-30,2015-16,24,CHI,LW,0,1,0,RUS,0,0,0,1,0,0,80,30,0.375,47,0.5875,72.0,1,25.7504766582
Panik,Richard,1991-02-07,Panik_Richard_1991-02-07,2015-16,24,CHI,LW,0,1,0,SVK,0,0,0,0,0,0,30,6,0.2,2,0.0666666666667,14.0,0,9.69607886822
Paquette,Cedric,1993-08-13,Paquette_Cedric_1993-08-13,2015-16,22,TBL,C,1,0,0,CAN,1,0,0,0,0,0,56,6,0.107142857143,5,0.0892857142857,13.0,0,7.64524789473
Parayko,Colton,1993-05-12,Parayko_Colton_1993-05-12,2015-16,22,STL,D,0,0,0,CAN,1,0,0,0,0,0,79,9,0.113924050633,24,0.303797468354,55.0,1,9.08050761627
Pardy,Adam,1984-03-29,Pardy_Adam_1984-03-29,2015-16,31,EDM,D,0,0,0,CAN,1,0,0,0,0,0,23,0,0.0,4,0.173913043478,6.0,0,0.0
Parenteau,Pierre-Alexandre,1983-03-24,Parenteau_Pierre-Alexandre_1983-03-24,2015-16,32,TOR,RW,0,0,1,CAN,1,0,0,0,0,0,77,20,0.25974025974,21,0.272727272727,15.0,0,15.0781415741
Parise,Zach,1984-07-28,Parise_Zach_1984-07-28,2015-16,31,MIN,LW,0,1,0,USA,0,1,0,0,0,0,70,25,0.357142857143,28,0.4,11.0,0,19.7749897842
Pastrnak,David,1996-05-25,Pastrnak_David_1996-05-25,2015-16,19,BOS,RW,0,0,1,CZE,0,0,0,0,1,0,51,15,0.294117647059,11,0.21568627451,88.0,1,19.1211256708
Pateryn,Greg,1990-06-20,Pateryn_Greg_1990-06-20,2015-16,25,MTL,D,0,0,0,USA,0,1,0,0,0,0,38,1,0.0263157894737,6,0.157894736842,6.0,0,1.21345059757
Paul,Nick,1995-03-20,Paul_Nick_1995-03-20,2015-16,20,OTT,LW,0,1,0,CAN,1,0,0,0,0,0,24,2,0.0833333333333,3,0.125,13.0,0,5.77530334444
Pavelski,Joe,1984-07-11,Pavelski_Joe_1984-07-11,2015-16,31,SJS,C,1,0,0,USA,0,1,0,0,0,0,82,38,0.463414634146,40,0.487804878049,8.0,0,26.2819725605
Pearson,Tanner,1992-08-10,Pearson_Tanner_1992-08-10,2015-16,23,LAK,LW,0,1,0,CAN,1,0,0,0,0,0,79,15,0.189873417722,21,0.26582278481,70.0,1,13.4975727854
Pedan,Andrey,1993-07-03,Pedan_Andrey_1993-07-03,2015-16,22,VAN,D,0,0,0,LTU,0,0,0,0,0,0,13,0,0.0,0,0.0,29.0,0,0.0
Peluso,Anthony,1989-04-18,Peluso_Anthony_1989-04-18,2015-16,26,WPG,RW,0,0,1,CAN,1,0,0,0,0,0,35,1,0.0285714285714,4,0.114285714286,14.0,0,3.04452909697
Perreault,Mathieu,1988-01-05,Perreault_Mathieu_1988-01-05,2015-16,27,WPG,C,1,0,0,CAN,1,0,0,0,0,0,71,9,0.12676056338,32,0.450704225352,85.0,1,11.5933602745
Perron,David,1988-05-28,Perron_David_1988-05-28,2015-16,27,ANA,LW,0,1,0,CAN,1,0,0,0,0,0,71,12,0.169014084507,24,0.338028169014,57.0,1,11.9731827845
Perry,Corey,1985-05-16,Perry_Corey_1985-05-16,2015-16,30,ANA,RW,0,0,1,CAN,1,0,0,0,0,0,82,34,0.414634146341,28,0.341463414634,10.0,0,23.3845827041
Pesce,Brett,1994-11-15,Pesce_Brett_1994-11-15,2015-16,21,CAR,D,0,0,0,USA,0,1,0,0,0,0,69,4,0.0579710144928,12,0.173913043478,54.0,1,5.17672114858
Petan,Nic,1995-03-22,Petan_Nic_1995-03-22,2015-16,20,WPG,LW,0,1,0,CAN,1,0,0,0,0,0,26,2,0.0769230769231,4,0.153846153846,19.0,0,5.84213208147
Petrovic,Alex,1992-03-03,Petrovic_Alex_1992-03-03,2015-16,23,FLA,D,0,0,0,CAN,1,0,0,0,0,0,66,2,0.030303030303,15,0.227272727273,6.0,0,3.61460792254
Petry,Jeff,1987-12-09,Petry_Jeff_1987-12-09,2015-16,28,MTL,D,0,0,0,USA,0,1,0,0,0,0,51,5,0.0980392156863,11,0.21568627451,26.0,0,4.74948754438
Phaneuf,Dion,1985-04-10,Phaneuf_Dion_1985-04-10,2015-16,30,OTT,D,0,0,0,CAN,1,0,0,0,0,0,71,4,0.056338028169,28,0.394366197183,2.0,0,4.86970516579
Pietrangelo,Alex,1990-01-18,Pietrangelo_Alex_1990-01-18,2015-16,25,STL,D,0,0,0,CAN,1,0,0,0,0,0,73,7,0.0958904109589,30,0.41095890411,27.0,0,8.11284774422
Pirri,Brandon,1991-04-10,Pirri_Brandon_1991-04-10,2015-16,24,ANA,C,1,0,0,CAN,1,0,0,0,0,0,61,14,0.229508196721,15,0.245901639344,11.0,0,14.357115093
Plekanec,Tomas,1982-10-31,Plekanec_Tomas_1982-10-31,2015-16,33,MTL,C,1,0,0,CZE,0,0,0,0,1,0,82,14,0.170731707317,40,0.487804878049,14.0,0,13.2446138977
Plotnikov,Sergei,1990-06-03,Plotnikov_Sergei_1990-06-03,2015-16,25,ARI,LW,0,1,0,RUS,0,0,0,1,0,0,45,0,0.0,3,0.0666666666667,61.0,1,2.2885836343
Polak,Roman,1986-04-28,Polak_Roman_1986-04-28,2015-16,29,SJS,D,0,0,0,CZE,0,0,0,0,1,0,79,1,0.0126582278481,15,0.189873417722,46.0,1,2.31189288231
Pominville,Jason,1982-11-30,Pominville_Jason_1982-11-30,2015-16,33,MIN,RW,0,0,1,CAN,1,0,0,0,0,0,75,11,0.146666666667,25,0.333333333333,29.0,0,10.2624140144
Porter,Chris,1984-05-29,Porter_Chris_1984-05-29,2015-16,31,MIN,LW,0,1,0,CAN,1,0,0,0,0,0,61,4,0.0655737704918,3,0.0491803278689,7.0,0,2.93679003399
Porter,Kevin,1986-03-12,Porter_Kevin_1986-03-12,2015-16,29,PIT,C,1,0,0,USA,0,1,0,0,0,0,41,0,0.0,3,0.0731707317073,11.0,0,0.386281050381
Postma,Paul,1989-02-22,Postma_Paul_1989-02-22,2015-16,26,WPG,D,0,0,0,CAN,1,0,0,0,0,0,26,2,0.0769230769231,0,0.0,4.0,0,1.25930364144
Pouliot,Benoit,1986-09-29,Pouliot_Benoit_1986-09-29,2015-16,29,EDM,LW,0,1,0,CAN,1,0,0,0,0,0,55,14,0.254545454545,22,0.4,67.0,1,15.3197910931
Pouliot,Derrick,1994-01-16,Pouliot_Derrick_1994-01-16,2015-16,21,PIT,D,0,0,0,CAN,1,0,0,0,0,0,22,0,0.0,7,0.318181818182,51.0,1,2.19177637887
Prince,Shane,1992-11-16,Prince_Shane_1992-11-16,2015-16,23,NYI,C,1,0,0,USA,0,1,0,0,0,0,62,6,0.0967741935484,11,0.177419354839,11.0,0,8.01347045864
Prosser,Nate,1986-05-07,Prosser_Nate_1986-05-07,2015-16,29,MIN,D,0,0,0,USA,0,1,0,0,0,0,54,0,0.0,3,0.0555555555556,39.0,0,0.0
Prout,Dalton,1990-03-13,Prout_Dalton_1990-03-13,2015-16,25,CBJ,D,0,0,0,CAN,1,0,0,0,0,0,64,3,0.046875,6,0.09375,47.0,1,2.72933541166
Prust,Brandon,1984-03-16,Prust_Brandon_1984-03-16,2015-16,31,VAN,LW,0,1,0,CAN,1,0,0,0,0,0,35,1,0.0285714285714,6,0.171428571429,9.0,0,1.47474056889
Puempel,Matt,1993-01-24,Puempel_Matt_1993-01-24,2015-16,22,OTT,LW,0,1,0,CAN,1,0,0,0,0,0,26,2,0.0769230769231,1,0.0384615384615,26.0,0,4.23321668058
Pulkkinen,Teemu,1992-01-02,Pulkkinen_Teemu_1992-01-02,2015-16,23,DET,LW,0,1,0,FIN,0,0,0,0,0,1,36,6,0.166666666667,6,0.166666666667,56.0,1,6.86573568755
Pulock,Ryan,1994-10-06,Pulock_Ryan_1994-10-06,2015-16,21,NYI,D,0,0,0,CAN,1,0,0,0,0,0,15,2,0.133333333333,2,0.133333333333,6.0,0,5.89871076961
Purcell,Teddy,1985-09-08,Purcell_Teddy_1985-09-08,2015-16,30,FLA,RW,0,0,1,CAN,1,0,0,0,0,0,76,14,0.184210526316,29,0.381578947368,26.0,0,13.1920929162
Pysyk,Mark,1992-01-11,Pysyk_Mark_1992-01-11,2015-16,23,BUF,D,0,0,0,CAN,1,0,0,0,0,0,55,1,0.0181818181818,10,0.181818181818,3.0,0,2.21405619143
